"nombre_departamento","nombre_municipio","nombre_servicio","estado_del_vehiculo","nombre_de_la_clase","fecha_de_registro","cantidad","mes_de_publicacion","a_o_de_publicacion"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1953","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1953","225","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1953","874","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1953","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1953","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1953","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1953","58","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1953","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MICROBUS","1953","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1953","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1953","44","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1953","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1953","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1953","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1953","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1953","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1953","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1954","3253","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1954","43","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1954","39","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1954","59","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1954","24","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1954","26","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1954","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1954","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1954","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1954","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1954","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1954","141","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1954","297","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1954","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1954","1161","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1954","20","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1954","30","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1954","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1954","89","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1954","23","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1954","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","1954","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1954","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1954","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1954","18","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1954","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","VOLQUETA","1954","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1955","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1955","2619","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1955","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1955","62","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1955","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1955","24","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1955","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1955","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1955","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1955","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1955","113","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1955","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1955","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1955","320","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1955","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1955","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1955","35","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1955","1408","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OTROS","ACTIVO","CAMIONETA","1955","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1955","25","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1955","102","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1955","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1955","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1955","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1955","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1955","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1955","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1955","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1955","25","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1956","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1956","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1956","1064","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1956","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1956","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1956","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1956","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1956","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1956","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1956","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1956","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1956","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1956","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1956","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1956","104","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1956","283","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1956","1201","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1956","41","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1956","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1956","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1956","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1956","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1956","38","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1956","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1956","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1956","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1956","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1956","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1956","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1956","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1956","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1956","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1957","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1957","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1957","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1957","712","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1957","20","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1957","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1957","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1957","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1957","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1957","36","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1957","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1957","106","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1957","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1957","20","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1957","452","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1957","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1957","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1957","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1957","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1957","19","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1957","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1957","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1957","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","1957","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1957","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1957","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1958","396","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1958","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1958","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1958","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1958","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1958","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1958","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1958","56","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1958","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1958","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1958","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1958","21","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1958","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1958","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1958","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1958","296","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMIONETA","1958","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1958","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1958","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1958","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1958","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1958","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1958","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1958","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1958","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1958","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1959","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1959","287","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1959","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1959","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1959","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1959","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1959","27","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1959","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1959","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1959","148","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1959","42","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1959","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1959","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1959","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1959","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1959","471","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1959","19","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1959","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1959","59","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1959","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","1959","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1959","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1959","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1959","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1959","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1960","41","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1960","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1960","952","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1960","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1960","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","1960","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1960","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1960","43","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1960","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1960","92","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1960","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","1960","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1960","80","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1960","214","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1960","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","1960","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1960","540","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1960","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1960","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1960","20","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMIONETA","1960","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1960","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1960","116","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1960","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1960","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1960","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1960","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1961","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1961","3010","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1961","45","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1961","209","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1961","29","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","1961","52","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1961","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1961","110","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1961","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1961","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMION","1961","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1961","100","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1961","28","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1961","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1961","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1961","290","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1961","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","1961","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1961","207","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMPERO","1961","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MAQ. AGRICOLA","1961","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","1961","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","1961","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","1961","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1961","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","1961","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","1961","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1962","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OTROS","ACTIVO","AUTOMOVIL","1962","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1962","974","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1962","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1962","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","1962","81","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","BUS","1962","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","BUS","1962","3","ABRIL","2026"
