"fecha","placa","categoria_vehiculo","peso_registrado_en_bascula","peso_maximo_vehicular","estaci_n","c_digo"
"25/01/2024","b7f2d14c1119536","C2","5460","13500","Tafetanes","CVN50"
"25/01/2024","f53f4bf4c88d8e5","C2","5170","10500","Tafetanes","CVN50"
"25/01/2024","fb293d7bee8d99f","C2","6990","11500","Tafetanes","CVN50"
"25/01/2024","5b28d5280c14bb8","C2","4940","5625","Tafetanes","CVN50"
"25/01/2024","bb168ec16c89e5f","C2","15740","30000","Tafetanes","CVN50"
"25/01/2024","d8228b5b9cfb082","C2","5830","11500","Tafetanes","CVN50"
"25/01/2024","a599ee6a4d8fe9a","C2","9610","10500","Tafetanes","CVN50"
"25/01/2024","aa2d32f8b4e73de","3S3","50830","53300","Tafetanes","CVN50"
"25/01/2024","d7009b43b36487d","C2","5920","13500","Tafetanes","CVN50"
"25/01/2024","c7554f850998fb4","C2","9180","11500","Tafetanes","CVN50"
"25/01/2024","94385c0d7245889","C2","13080","13500","Tafetanes","CVN50"
"25/01/2024","5651d59e3d188d8","C2","11110","17425","Tafetanes","CVN50"
"25/01/2024","a3aea7ea09d2e2b","C2","10100","13500","Tafetanes","CVN50"
"25/01/2024","a99133d602d8032","C2","9280","11500","Tafetanes","CVN50"
"25/01/2024","f475f93611d2020","C2","7350","10500","Tafetanes","CVN50"
"25/01/2024","8707052a345e66b","C2","3840","5500","Tafetanes","CVN50"
"25/01/2024","20e8b056892f5c0","C2","10520","13500","Tafetanes","CVN50"
"25/01/2024","f3288cf95235fdf","C2","7380","9925","Tafetanes","CVN50"
"25/01/2024","fa985a377c9dc8d","C2","6840","10925","Tafetanes","CVN50"
"25/01/2024","0f176bbbad3fd9b","C2","6900","11500","Tafetanes","CVN50"
"25/01/2024","22981f29ab06743","C2","10520","11500","Tafetanes","CVN50"
"25/01/2024","0ecf1e4e7c13f65","C2","10000","9925","Tafetanes","CVN50"
"25/01/2024","2e24c2492dd941a","C2","9790","10500","Tafetanes","CVN50"
"25/01/2024","d7aedb451359c7a","C2","15770","17500","Tafetanes","CVN50"
"25/01/2024","04a6cc34c4ff2eb","C2","7230","10825","Tafetanes","CVN50"
"25/01/2024","dc4dd94f3b5d1b3","C2","10420","13500","Tafetanes","CVN50"
"25/01/2024","6369b16674771ac","C2","11380","17500","Tafetanes","CVN50"
"25/01/2024","4bde73c463de5d5","C2","6650","13500","Tafetanes","CVN50"
"25/01/2024","05cbe54a19aacff","C2","7600","10500","Tafetanes","CVN50"
"26/01/2024","65edf493a1ecb9e","C2","16380","17500","Tafetanes","CVN50"
"26/01/2024","ec05d66390dc5e0","C2","6440","11500","Tafetanes","CVN50"
"26/01/2024","7035b14b09e86c7","C2","9100","10500","Tafetanes","CVN50"
"26/01/2024","84eda201e499dba","3S3","51340","53300","Tafetanes","CVN50"
"26/01/2024","1158b2319dbc30d","C2","7490","13500","Tafetanes","CVN50"
"26/01/2024","8793559a3f701f8","C2","7540","10925","Tafetanes","CVN50"
"26/01/2024","374f98ac0720443","C2","5010","9000","Tafetanes","CVN50"
"26/01/2024","2567ab267320a27","C2","8830","30000","Tafetanes","CVN50"
"26/01/2024","bc8f1ed13b09c3c","3S3","49100","53300","Tafetanes","CVN50"
"26/01/2024","eeeb320dc9caecf","C2","7150","11500","Tafetanes","CVN50"
"26/01/2024","1110293928df350","C2","14130","17500","Tafetanes","CVN50"
"26/01/2024","7d152767592023c","C2","7080","5425","Tafetanes","CVN50"
"26/01/2024","8d4f1038778915a","C2","14840","17500","Tafetanes","CVN50"
"26/01/2024","360d3cb88edee96","C2","6210","11500","Tafetanes","CVN50"
"26/01/2024","8c0889e86fd6afe","C2","6270","30000","Tafetanes","CVN50"
"26/01/2024","e8a45bece1ef8fd","C2","9600","13500","Tafetanes","CVN50"
"26/01/2024","c563a46a1cb84e8","C2","8180","11500","Tafetanes","CVN50"
"26/01/2024","3c0b23dca55481e","C2","8850","17500","Tafetanes","CVN50"
"26/01/2024","39729d5a084bbe0","C2","9780","13500","Tafetanes","CVN50"
"26/01/2024","b73ffbd689ced55","C2","5740","11500","Tafetanes","CVN50"
"26/01/2024","cc1e13402f170d6","C2","6820","10500","Tafetanes","CVN50"
"26/01/2024","5fbb89f1f38fc47","C2","13240","17500","Tafetanes","CVN50"
"26/01/2024","5b528732081674b","C2","6890","7000","Tafetanes","CVN50"
"26/01/2024","ed7a6ec996fe212","C3","26790","28700","Tafetanes","CVN50"
"26/01/2024","92c4ddce0b6a5f3","C2","6500","11500","Tafetanes","CVN50"
"26/01/2024","f36d5866d9190b3","C2","5250","8925","Tafetanes","CVN50"
"26/01/2024","d3459274ea50a36","C2","8280","10915","Tafetanes","CVN50"
"26/01/2024","3139ffea35698ab","C2","10660","10925","Tafetanes","CVN50"
"26/01/2024","365a9585338fa66","C2","8910","10500","Tafetanes","CVN50"
"26/01/2024","06a08408f1abda4","C2","9200","13500","Tafetanes","CVN50"
"26/01/2024","3f8e302db942cab","C2","15700","17500","Tafetanes","CVN50"
"26/01/2024","2feaf5a2e7ee01b","3S2","47360","49200","Tafetanes","CVN50"
"26/01/2024","3789c899d8ffc5a","C2","16600","17500","Tafetanes","CVN50"
"26/01/2024","20204baadcd39df","C2","5130","5500","Tafetanes","CVN50"
"26/01/2024","5002687d3c91eeb","3S3","18230","53300","Tafetanes","CVN50"
"26/01/2024","0f886d754c80e1e","C2","7760","30000","Tafetanes","CVN50"
"26/01/2024","72692875c1d7031","C2","17200","17500","Tafetanes","CVN50"
"26/01/2024","744328a9cefbf38","C2","5790","9000","Tafetanes","CVN50"
"26/01/2024","1dc31fa22518418","C2","16450","17500","Tafetanes","CVN50"
"26/01/2024","4c9b5c9f7d3ab53","3S3","45540","53300","Tafetanes","CVN50"
"26/01/2024","9188912b489f6e0","C2","7060","10500","Tafetanes","CVN50"
"26/01/2024","658463034f1fea9","C2","11640","13500","Tafetanes","CVN50"
"26/01/2024","cd4b45a7e3d0f28","C2","17090","17500","Tafetanes","CVN50"
"26/01/2024","96d3d293e664e57","C2","8950","13500","Tafetanes","CVN50"
"26/01/2024","7f6c82d31eb104f","C3","28330","28700","Tafetanes","CVN50"
"26/01/2024","95df951e0babb4f","C2","6550","10500","Tafetanes","CVN50"
"26/01/2024","2d2e1cf61eb9e17","C2","6560","8225","Tafetanes","CVN50"
"26/01/2024","c362a0bb1bb89b9","3S2","48430","49200","Tafetanes","CVN50"
"26/01/2024","5fbb89f1f38fc47","C2","10810","17500","Tafetanes","CVN50"
"26/01/2024","aa7c73fe3470fdf","C2","6570","10500","Tafetanes","CVN50"
"26/01/2024","2d892f3a1dd1e18","3S3","48390","53300","Tafetanes","CVN50"
"26/01/2024","0fc3badc971acfd","3S2","47710","49200","Tafetanes","CVN50"
"26/01/2024","ee15198d87a25a4","C2","8420","10500","Tafetanes","CVN50"
"26/01/2024","4d568c1b50fc6e3","C3","26960","28700","Tafetanes","CVN50"
"26/01/2024","412c58d9c547c17","C2","4630","7000","Tafetanes","CVN50"
"26/01/2024","8d01ff8158b371a","C2","11170","11500","Tafetanes","CVN50"
"26/01/2024","40410b87e28f48c","C2","2700","7000","Tafetanes","CVN50"
"26/01/2024","a95a801e9acae24","C3","10740","28700","Tafetanes","CVN50"
"26/01/2024","d03e22aec9ab606","C2","4790","7000","Tafetanes","CVN50"
"26/01/2024","08b8c9313379435","3S2","48110","49200","Tafetanes","CVN50"
"26/01/2024","2beca394427b42b","C3","27450","28700","Tafetanes","CVN50"
"26/01/2024","bc3d887a8cda5ba","C2","6010","10500","Tafetanes","CVN50"
"26/01/2024","8e18fdfd0d367bd","C2","7510","9000","Tafetanes","CVN50"
"26/01/2024","ffa54d8bd531653","C2","10100","13500","Tafetanes","CVN50"
"26/01/2024","1d2c140991bbbd4","C2","13170","17500","Tafetanes","CVN50"
"26/01/2024","fc95c5d56cafc50","C2","5420","11500","Tafetanes","CVN50"
"26/01/2024","89d39866c6197bf","C2","5750","10500","Tafetanes","CVN50"
"26/01/2024","034230c259fa7de","C2","13020","13500","Tafetanes","CVN50"
"26/01/2024","bd9dd08ea034594","3S3","47940","53300","Tafetanes","CVN50"
"26/01/2024","eb970ac411dd7a3","3S3","50170","53300","Tafetanes","CVN50"
"26/01/2024","fe6780d1cbb6a29","C2","8650","10500","Tafetanes","CVN50"
"26/01/2024","5a42e9b8b2730e2","3S3","48330","53300","Tafetanes","CVN50"
"26/01/2024","6ff5c96ab6e69db","3S2","47670","49200","Tafetanes","CVN50"
"26/01/2024","6797eefdf145655","C2","6430","10925","Tafetanes","CVN50"
"26/01/2024","10b6518cdcd3c9b","C2","5010","5500","Tafetanes","CVN50"
"26/01/2024","3aa23243ebec1fc","3S3","51920","53300","Tafetanes","CVN50"
"26/01/2024","b28a188e873c424","C2","11280","13500","Tafetanes","CVN50"
"26/01/2024","224c9eddc23f054","C2","7460","30000","Tafetanes","CVN50"
"26/01/2024","3e501b135d9f3b2","C3","25900","28700","Tafetanes","CVN50"
"26/01/2024","491e88558cafd98","C2","8450","9925","Tafetanes","CVN50"
"26/01/2024","69d5a13d71bd16c","3S2","47680","49200","Tafetanes","CVN50"
"26/01/2024","be322f6fcfbb031","3S3","52580","53300","Tafetanes","CVN50"
"26/01/2024","b08435345c5b0e2","3S3","51840","53300","Tafetanes","CVN50"
"26/01/2024","5ca3492eca7e31d","C2","12340","11500","Tafetanes","CVN50"
"26/01/2024","2a8c6d48de2bc56","C2","9200","13500","Tafetanes","CVN50"
"26/01/2024","decb665f6c79959","3S3","44670","53300","Tafetanes","CVN50"
"26/01/2024","9ba73f54a2a2e16","C3","29360","28700","Tafetanes","CVN50"
"26/01/2024","190faa1c28729d5","C2","4970","10500","Tafetanes","CVN50"
"26/01/2024","582c1c305fb4583","C2","16760","17425","Tafetanes","CVN50"
"26/01/2024","df94a4d6e424233","C3","27240","28700","Tafetanes","CVN50"
"26/01/2024","b7d7b34cb3a32af","2S1","22930","27675","Tafetanes","CVN50"
"26/01/2024","2e1568254d38f20","3S3","37490","53300","Tafetanes","CVN50"
"26/01/2024","9704a2ef104a6d0","C2","7140","9000","Tafetanes","CVN50"
"26/01/2024","2cfa2682705d0d7","C2","6140","7925","Tafetanes","CVN50"
"26/01/2024","de450d58b4d1bb8","C2","5600","13500","Tafetanes","CVN50"
"26/01/2024","2d060e6146a5eb5","C2","2970","30000","Tafetanes","CVN50"
"26/01/2024","efc82a88d0eaab1","C2","4670","10500","Tafetanes","CVN50"
"26/01/2024","ff9d90fc9c25a7f","C2","10740","17500","Tafetanes","CVN50"
"26/01/2024","e5c1bd7bb7c47ca","C2","6250","10500","Tafetanes","CVN50"
"26/01/2024","9cbc285c18713d9","C2","7700","17500","Tafetanes","CVN50"
"26/01/2024","0ca01f844c04a3b","C2","19430","17500","Tafetanes","CVN50"
"26/01/2024","f3ec84f73021054","C2","13230","13500","Tafetanes","CVN50"
"26/01/2024","ed28d3d633d42b4","3S3","51080","53300","Tafetanes","CVN50"
"26/01/2024","bf35293989bfeae","C2","10440","13500","Tafetanes","CVN50"
"26/01/2024","8ad97be4e1642ab","C2","8130","17500","Tafetanes","CVN50"
"26/01/2024","98f239db6c027e7","C2","4750","10500","Tafetanes","CVN50"
"26/01/2024","acc84f3ac2632e4","3S3","50190","53300","Tafetanes","CVN50"
"26/01/2024","bcc4ef1f6b7b046","C3","28330","28700","Tafetanes","CVN50"
"26/01/2024","a90b8ad77563ad4","C2","4430","9000","Tafetanes","CVN50"
"26/01/2024","cd283d4b1879965","C2","4810","11500","Tafetanes","CVN50"
"26/01/2024","a17a9998db76f19","C2","5020","30000","Tafetanes","CVN50"
"26/01/2024","7282569a525340c","C2","9170","10825","Tafetanes","CVN50"
"26/01/2024","c4e562da2abfd36","C3","23520","28700","Tafetanes","CVN50"
"26/01/2024","aff295c86a74d0b","C2","10750","10500","Tafetanes","CVN50"
"26/01/2024","93ae9aa22ce5553","C2","9970","10500","Tafetanes","CVN50"
"26/01/2024","cf17a842e44afd0","3S3","51500","53300","Tafetanes","CVN50"
"26/01/2024","6e4a8f17cb23cfb","C3","26260","28700","Tafetanes","CVN50"
"26/01/2024","15bf80e0e09b9bd","3S3","46130","53300","Tafetanes","CVN50"
"26/01/2024","e651203b5eda522","3S3","52300","53300","Tafetanes","CVN50"
"26/01/2024","d553e76a255fe45","C2","5540","11500","Tafetanes","CVN50"
"26/01/2024","456e5acdcbf40b1","C2","5800","10500","Tafetanes","CVN50"
"26/01/2024","828a6fad5df59d6","3S3","52490","53300","Tafetanes","CVN50"
"26/01/2024","10a4bdaa48485a4","C2","9960","10500","Tafetanes","CVN50"
"26/01/2024","e609870a9559ce8","C3","25490","28700","Tafetanes","CVN50"
"26/01/2024","4427e0e11405f39","C2","10310","10425","Tafetanes","CVN50"
"26/01/2024","9a63a88974d228a","3S3","52020","53300","Tafetanes","CVN50"
"26/01/2024","e3ebf38238cfef2","C2","14260","17500","Tafetanes","CVN50"
"26/01/2024","dea59eaeab29f16","C2","9750","10500","Tafetanes","CVN50"
"26/01/2024","4e0f0da95850f60","3S3","45680","53300","Tafetanes","CVN50"
"26/01/2024","7e31a5de608cf66","C2","11230","10500","Tafetanes","CVN50"
"26/01/2024","b6d630c78adcb76","3S3","52500","53300","Tafetanes","CVN50"
"26/01/2024","700da92a6f26e65","C2","10460","10500","Tafetanes","CVN50"
"26/01/2024","3db5b658dc9966b","C2","10880","17500","Tafetanes","CVN50"
"26/01/2024","531814dde4b48fa","C2","9360","17500","Tafetanes","CVN50"
"26/01/2024","b1f30c87baa676f","C2","12100","17500","Tafetanes","CVN50"
"26/01/2024","f0dbac0a5663660","C2","5430","13500","Tafetanes","CVN50"
"26/01/2024","5bbdb2fe46b20e4","C2","6680","10925","Tafetanes","CVN50"
"26/01/2024","37b0e4b1b1d00f6","C2","8680","10500","Tafetanes","CVN50"
"26/01/2024","e825675c8633a5f","C2","6080","9925","Tafetanes","CVN50"
"26/01/2024","2c3a8eb0af9a941","C2","13270","15425","Tafetanes","CVN50"
"26/01/2024","742dbd9e5be8cec","2S2","21900","32800","Tafetanes","CVN50"
"26/01/2024","26b1cab93d25219","C2","4600","13500","Tafetanes","CVN50"
"26/01/2024","c0df6dcfac7b4d8","C3","8960","28700","Tafetanes","CVN50"
"26/01/2024","80a4eb641925709","3S3","48550","53300","Tafetanes","CVN50"
"26/01/2024","5d8f335624a198b","C2","7710","13500","Tafetanes","CVN50"
"26/01/2024","7a9bc108efaba5d","3S3","52040","53300","Tafetanes","CVN50"
"26/01/2024","14f7b3be982a802","C2","7810","13500","Tafetanes","CVN50"
"26/01/2024","46dee5dfdc57fa7","C2","6950","10825","Tafetanes","CVN50"
"26/01/2024","653b58eb866ea5e","3S2","38810","49200","Tafetanes","CVN50"
"26/01/2024","5651d59e3d188d8","C2","11940","17425","Tafetanes","CVN50"
"26/01/2024","23357a4f49b2fe0","3S3","51460","53300","Tafetanes","CVN50"
"26/01/2024","780255af88e898e","C2","18110","13500","Tafetanes","CVN50"
"26/01/2024","b0520e7b57bb8b4","C2","11560","13500","Tafetanes","CVN50"
"26/01/2024","77f443439c7a143","3S3","48290","53300","Tafetanes","CVN50"
"26/01/2024","1be71e16ab0e10f","C2","11370","13500","Tafetanes","CVN50"
"26/01/2024","16e4e438b3c0708","C2","10970","10500","Tafetanes","CVN50"
"26/01/2024","15ea631d52e89c0","C2","15800","17500","Tafetanes","CVN50"
"26/01/2024","a715aa8adef3d3d","C2","7340","13500","Tafetanes","CVN50"
"26/01/2024","9963be09caf336a","C2","14890","17500","Tafetanes","CVN50"
"26/01/2024","270fdc7bdeb8d09","C2","5740","11500","Tafetanes","CVN50"
"26/01/2024","3133822e4469aec","C2","4750","7000","Tafetanes","CVN50"
"26/01/2024","15c8f3c19174d69","C2","6900","10500","Tafetanes","CVN50"
"26/01/2024","9727050f2b6cb3b","C2","8160","13500","Tafetanes","CVN50"
"26/01/2024","9b907ae3041a98c","C2","5400","10500","Tafetanes","CVN50"
"26/01/2024","38d98158d5d3b64","C2","9260","13500","Tafetanes","CVN50"
"26/01/2024","5e0ca12b6a6c50d","C2","9810","13500","Tafetanes","CVN50"
"26/01/2024","e280fcd87730cdf","C2","6820","10500","Tafetanes","CVN50"
"26/01/2024","e1bd549ec10e297","C2","12050","13500","Tafetanes","CVN50"
"26/01/2024","99326e8b2d40fec","C2","7330","11500","Tafetanes","CVN50"
"26/01/2024","9c3bd2473bf00c6","C2","10410","10500","Tafetanes","CVN50"
"26/01/2024","7bc12fa5a792d86","C2","7050","13500","Tafetanes","CVN50"
"26/01/2024","b372fcbd13137ce","C2","10880","13500","Tafetanes","CVN50"
"26/01/2024","89837952aa06958","C2","9370","13500","Tafetanes","CVN50"
"26/01/2024","e63389bfe95b337","C2","11840","13500","Tafetanes","CVN50"
"26/01/2024","b93206b2ff5fdc5","C2","15000","17500","Tafetanes","CVN50"
"26/01/2024","02056ebe046eade","C2","4810","7000","Tafetanes","CVN50"
"26/01/2024","b355750450b9da8","3S3","47580","53300","Tafetanes","CVN50"
"26/01/2024","c686f10f8c6295a","C2","13850","17500","Tafetanes","CVN50"
"26/01/2024","c84e5c361fea0b9","3S3","51820","53300","Tafetanes","CVN50"
"26/01/2024","6740316aac348e8","C3","28380","28700","Tafetanes","CVN50"
"26/01/2024","3a5ebb15d8382da","C2","10660","13500","Tafetanes","CVN50"
"26/01/2024","eb7312c70f26b1f","C2","10790","13500","Tafetanes","CVN50"
"26/01/2024","215a98f9de65e25","3S3","47620","53300","Tafetanes","CVN50"
"26/01/2024","dc55d09783a4956","3S3","51990","53300","Tafetanes","CVN50"
"26/01/2024","3759a26bc8bbc6b","C2","4250","5425","Tafetanes","CVN50"
"26/01/2024","175a4fd5d61948d","3S3","46820","53300","Tafetanes","CVN50"
"26/01/2024","9843f1131491ce4","3S3","49020","53300","Tafetanes","CVN50"
"26/01/2024","a1400261c1e14bb","C2","9880","11500","Tafetanes","CVN50"
"26/01/2024","8410b918691d236","C2","19570","13500","Tafetanes","CVN50"
"26/01/2024","c98c6fd1284f89e","C3","26460","28700","Tafetanes","CVN50"
"26/01/2024","bf949574c274077","C2","11940","17500","Tafetanes","CVN50"
"26/01/2024","1a8a39c6581f0b8","C2","7600","17500","Tafetanes","CVN50"
"26/01/2024","b8a44d2c95fd252","C2","8920","10925","Tafetanes","CVN50"
"27/01/2024","778bf68efe81065","C2","9730","14425","Tafetanes","CVN50"
"27/01/2024","8540aab055be210","C2","7030","9000","Tafetanes","CVN50"
"27/01/2024","5eae4ffe460bbed","C2","4930","7000","Tafetanes","CVN50"
"27/01/2024","08b8c9313379435","3S2","47630","49200","Tafetanes","CVN50"
"27/01/2024","d4426602ac7fb8d","C2","11180","13500","Tafetanes","CVN50"
"27/01/2024","fca65c7bdd74f02","C2","6010","13500","Tafetanes","CVN50"
"27/01/2024","0e18d176139eaf8","C2","9230","10500","Tafetanes","CVN50"
"27/01/2024","e672ec9bf1b8f13","C2","10520","11500","Tafetanes","CVN50"
"27/01/2024","f2c8a551b9b25d6","C2","6860","10500","Tafetanes","CVN50"
"27/01/2024","667e9b9f06ba0c3","C2","9080","10500","Tafetanes","CVN50"
"27/01/2024","d9fb7815af2a47c","C2","12050","13500","Tafetanes","CVN50"
"27/01/2024","8d01ff8158b371a","C2","9170","11500","Tafetanes","CVN50"
"27/01/2024","5c938d4ea6ac0db","C2","7400","11500","Tafetanes","CVN50"
"27/01/2024","2feaf5a2e7ee01b","3S2","47730","49200","Tafetanes","CVN50"
"27/01/2024","21892c4d1f01fe2","C2","9910","10500","Tafetanes","CVN50"
"27/01/2024","23496238db501f5","C2","6890","10500","Tafetanes","CVN50"
"27/01/2024","5fbb89f1f38fc47","C2","14310","17500","Tafetanes","CVN50"
"27/01/2024","83baea351fa4b56","C3","27300","28700","Tafetanes","CVN50"
"27/01/2024","6332b102b8611bb","C2","4210","10500","Tafetanes","CVN50"
"27/01/2024","384d38fb82680f3","C2","8500","17500","Tafetanes","CVN50"
"27/01/2024","a50e1d11a30b0a4","C3","13580","28700","Tafetanes","CVN50"
"27/01/2024","b96fbbef542b576","C2","5640","10500","Tafetanes","CVN50"
"27/01/2024","a35302d4c383902","C2","9320","13500","Tafetanes","CVN50"
"27/01/2024","98a4e3d20e06b8c","C2","15370","17500","Tafetanes","CVN50"
"27/01/2024","3d9cc53380786d7","C2","17120","17500","Tafetanes","CVN50"
"27/01/2024","fc318347e95b928","C2","5930","11500","Tafetanes","CVN50"
"27/01/2024","5b18d53b75791a7","C2","10270","13500","Tafetanes","CVN50"
"27/01/2024","962c64fe673d563","3S2","47450","49200","Tafetanes","CVN50"
"27/01/2024","79f948a63aa1529","3S3","50330","53300","Tafetanes","CVN50"
"27/01/2024","79d4c621f8692a2","C2","14650","17500","Tafetanes","CVN50"
"27/01/2024","d7435513da4a625","3S2","47830","49200","Tafetanes","CVN50"
"27/01/2024","6b946cf0fd2bd83","C3","26340","28700","Tafetanes","CVN50"
"27/01/2024","7f24226a79ced6e","C2","7630","11500","Tafetanes","CVN50"
"27/01/2024","246fecd6ffd4a36","C2","5350","13500","Tafetanes","CVN50"
"27/01/2024","809d22d164da541","3S3","46210","53300","Tafetanes","CVN50"
"27/01/2024","cf5e57d9c408613","3S2","47870","49200","Tafetanes","CVN50"
"27/01/2024","70cb2ff317b8d8b","C2","7680","11500","Tafetanes","CVN50"
"27/01/2024","86d446ad0b8b296","C2","4250","9000","Tafetanes","CVN50"
"27/01/2024","8d4643420143e03","C2","4260","10500","Tafetanes","CVN50"
"27/01/2024","a2ef38d40a9ec5f","C2","4950","8925","Tafetanes","CVN50"
"27/01/2024","3ae366207c020b9","C2","13530","17500","Tafetanes","CVN50"
"27/01/2024","d3ec37f81522fab","C3","22090","28700","Tafetanes","CVN50"
"27/01/2024","38483ad41c93d53","C2","9110","10500","Tafetanes","CVN50"
"27/01/2024","0bb683daf6da4e3","C2","16730","17500","Tafetanes","CVN50"
"27/01/2024","2cfa2682705d0d7","C2","4800","7925","Tafetanes","CVN50"
"27/01/2024","216781330ee47e3","C2","9400","17425","Tafetanes","CVN50"
"27/01/2024","decb665f6c79959","3S3","46870","53300","Tafetanes","CVN50"
"27/01/2024","4c3db99cf5af337","C2","14250","17500","Tafetanes","CVN50"
"27/01/2024","c8bb9b083847c3c","C2","16530","17500","Tafetanes","CVN50"
"27/01/2024","36217bbcee6e222","C2","9770","13500","Tafetanes","CVN50"
"27/01/2024","7aa7be39ed2b1a6","C2","12060","17500","Tafetanes","CVN50"
"27/01/2024","c091c96ab2dcd27","C2","9080","13500","Tafetanes","CVN50"
"27/01/2024","751d74eeb0cf262","C2","4630","30000","Tafetanes","CVN50"
"27/01/2024","a17a9998db76f19","C2","4880","30000","Tafetanes","CVN50"
"27/01/2024","cb32ea1f0b52f74","C2","9010","17500","Tafetanes","CVN50"
"27/01/2024","5976681a8d53a4d","C2","16930","17500","Tafetanes","CVN50"
"27/01/2024","2f605c9d253004f","C2","17110","17500","Tafetanes","CVN50"
"27/01/2024","57f625ac0592746","C2","8440","7925","Tafetanes","CVN50"
"27/01/2024","6638aa55dfe42ba","C2","10200","13500","Tafetanes","CVN50"
"27/01/2024","405f7a3456cf6aa","C2","5220","13500","Tafetanes","CVN50"
"27/01/2024","6dfb9a98a32cb97","C2","4470","10500","Tafetanes","CVN50"
"27/01/2024","1f67a52bf9f70e9","C2","11860","17500","Tafetanes","CVN50"
"27/01/2024","b48c05bc8bd29dd","C2","7160","10500","Tafetanes","CVN50"
"27/01/2024","dc54b2a803eecd2","C2","4480","5500","Tafetanes","CVN50"
"27/01/2024","1b2c1c4d8e568c8","C2","17100","17425","Tafetanes","CVN50"
"27/01/2024","ab9e193bc75c416","C2","3110","5500","Tafetanes","CVN50"
"27/01/2024","6046d0e5da1cd64","C2","10090","10500","Tafetanes","CVN50"
"27/01/2024","b19522db7b475c5","3S2","46310","49200","Tafetanes","CVN50"
"27/01/2024","a9bbf41060a371a","3S2","47890","49200","Tafetanes","CVN50"
